lemma,definition,count
ulalgia,pain in the gums,77
urarthritis,a painful inflammation of the big toe and foot caused by defects in uric acid metabolism resulting in deposits of the acid and its salts in the blood and joints,77
acrider,strong and sharp,77
skewest,having an oblique or slanting direction or position,76
webbiest,having open interstices or resembling a web,76
optez,an artificial language,76
blearest,tired to the point of exhaustion,76
splitsaw,a handsaw for cutting with the grain of the wood,76
overgorges,overeat or eat immodestly; make a pig of oneself,76
autotomises,cause a body part to undergo autotomy,75
erythrocytolysin,any substance that can cause lysis (destruction) of erythrocytes (red blood cells) and the release of their hemoglobin,75
cystoparalysis,paralysis of the urinary bladder,75
suburbanises,take on suburban character,75
aerosolising,become dispersed as an aerosol,75
gastromy,surgical incision into the stomach,75
paletiology,the explanation of past events in terms of scientific causes (as geological causes),75
citroncirus,a cross between Citrus sinensis and Poncirus trifoliata,74
destalinise,counteract the effects and policies of Stalinism,74
whatchamacallum,something unspecified whose name is either forgotten or not known,74
antinomasia,substitution of a title for a name,74
macrencephalous,having a large brain case,74
formularises,express as a formula,74
bedhop,be sexually active with more than one partner,74
iontotherapy,therapy that uses a local electric current to introduce the ions of a medicine into the tissues,74
prologuized,write or speak a prologue,74
palpebrating,"wink or blink, especially repeatedly",74
ballyrags,be bossy towards,74
pointrel,a tool used by an engraver,73
luxest,elegant and sumptuous,73
mismarrying,marry an unsuitable partner,73
feudalizes,bring (a country or people) under feudalism,73
schmoosed,talk idly or casually and in a friendly way,72
reflectorise,"provide with reflectors, such as chemicals",72
pseudovariola,a mild form of smallpox caused by a less virulent form of the virus,72
swanflower,any of several orchids of the genus Cycnoches having slender arching columns of flowers suggesting the neck of a swan,72
adeptest,having or showing knowledge and skill and aptitude,71
alkahestic,of or pertaining to the alkahest that alchemists assumed to exist,71
cryoanaesthesia,insensibility resulting from cold,71
candider,characterized by directness in manner or speech; without subtlety or evasion,71
classicises,make classic or classical,71
unclearest,poorly stated or described,71
putridest,of or relating to or attended by putrefaction,71
obsessivity,extreme compulsiveness,71
discerps,divide into pieces,70
retransmiting,transmit again,70
botulismotoxin,potent bacterial toxin produced by the bacterium Clostridium botulinum that causes botulism; can be used as a bioweapon,70
lapidates,kill by throwing stones at,70
satisfise,decide on and pursue a course of action satisfying the minimum requirements to achieve a goal,69
cackel,make a cackling sound,69
verbifies,make into a verb,69
bitthead,the upper end of a bitt,69
mismarry,marry an unsuitable partner,69
baronetize,confer baronetcy upon,69
tabularising,arrange or enter in tabular form,69
breathalyses,test someone's alcohol level in his blood by means of a breathalyzer,69
plexiglass,a light transparent weather resistant thermoplastic,68
cancerweed,sage of eastern United States,68
orthochorea,a form of chorea in which spasms occur mainly when the patient is erect,68
containerises,package in a container,68
turakoo,large brightly crested bird of Africa,68
glareole,Old World shorebird with long pointed wings and short legs; closely related to the coursers,68
detransitivise,intransitivize,68
dropforges,forge with a dropforge,68
metagrabolised,totally perplexed and mixed up; - Wall Street Journal,68
mankier,inferior and worthless,68
communises,make Communist or bring in accord with Communist principles,67
squintest,(used especially of glances) directed to one side with or as if with doubt or suspicion or envy; - Elizabeth Bowen,67
amphioxidae,lancelets,67
mirkier,(of liquids) clouded as with sediment,67
scrimshanked,British military language: avoid work,67
pelecypodous,bivalve,67
dinocerate,an extinct ungulate,67
radiolocate,locate by means of radar,67
dicamptodontid,salamanders found near cold streams throughout the year,66
sentimentize,act in a sentimental way or indulge in sentimental thoughts or expression,66
septrional,of northern regions; from the seven stars (or seven plowing oxen) of Ursa Major,66
derestricts,make free from restrictions,65
ptyalise,expel or eject (saliva or phlegm or sputum) from the mouth,65
bobsleding,ride a bobsled,65
couthiest,(chiefly Scottish) agreeable and genial,65
balkanises,"divide a territory into small, hostile states",65
rushier,abounding in rushes,65
childproofs,make safe against children,64
myaceae,clams,64
musgoi,a Chadic language spoken south of Lake Chad,64
smiledon,saber-toothed tigers,64
vasectomising,remove the vas deferens,64
beigest,of a light greyish-brown color,63
pseudoprostyle,marked by columniation having free columns in a portico only across the opening to the structure,63
copesettic,completely satisfactory; ; - John O'Hara,63
defeminises,remove the ovaries of (female mammals such as cats),63
fluoridise,subject to fluoridation; treat with fluoride,63
fluoroboride,a salt of fluoroboric acid,63
agenising,age or bleach flour with Agene (nitrogen trichloride),63
tittivates,"make neat, smart, or trim",63
remilitarises,militarize anew,63
chipperer,"having a cheerful, lively, and self-confident air; - Frances G. Patton; - H.M.Reynolds",63
nictitates,briefly shut the eyes,62
indecentest,not in keeping with accepted standards of what is right or proper in polite society,62
macrencephalic,having a large brain case,62
paleodendrology,the branch of paleobotany that studies fossil trees,62
possiblest,capable of happening or existing,62
affabler,diffusing warmth and friendliness,62
labialises,pronounce with rounded lips,62
racketiness,the auditory effect characterized by loud and constant noise,62
ablactated,gradually deprive (infants and young mammals) of mother's milk,61
otoganglion,an autonomic ganglion whose postganglionic fibers are distributed to the parotid gland,61
verbolatry,the worship of words,61
cocoswood,wood of the granadilla tree used for making musical instruments especially clarinets,61
nonexplorative,not exploratory,60
platinizes,coat with metallic platinum,60
erythrolysin,any substance that can cause lysis (destruction) of erythrocytes (red blood cells) and the release of their hemoglobin,60
bombilated,make a buzzing sound,60
scranched,make a crushing noise,60
keratonosis,any abnormal condition of the outer skin (epidermis),60
urodella,salamanders; newts; congo snakes,60
derequisitions,release from government control,60
quiaquia,small fusiform fish of western Atlantic,60
machicolating,supply with projecting galleries,59
astrogated,guide in interplanetary travel,59
whorlywort,a tall perennial herb having spikes of small white or purple flowers; common in eastern North America,59
longanberry,tree of southeastern Asia to Australia grown primarily for its sweet edible fruit resembling litchi nuts; sometimes placed in genera Euphorbia or Nephelium,59
verdigrising,color verdigris,59
achromatises,remove color from,59
squiffier,very drunk,59
pearlweed,any of various low-growing plants of the genus Sagina having small spherical flowers resembling pearls,59
protoarchaeology,the study of prehistoric human artifacts and human fossils,59
reassail,assail again,59
bacterising,subject to the action of bacteria,58
fluoridising,subject to fluoridation; treat with fluoride,58
imperfectest,not perfect; defective or inadequate,58
candyweed,bog plant of pine barrens of southeastern United States having spikes of irregular yellow-orange flowers,58
jupaty,a tall Brazilian feather palm with a terminal crown of very large leathery pinnatisect leaves rising from long strong stems used for structural purposes,58
unevenest,not even or uniform as e.g. in shape or texture,58
straightforwarder,free from ambiguity,58
demasculinise,remove the testicles of a male animal,57
taraktagenos,medium to large Indonesian and Malaysian trees,57
vetchworm,larva of a noctuid moth; highly destructive to especially corn and cotton and tomato crops,57
synercus,Cape buffalo,57
exbibyte,a unit of information equal to 1024 pebibytes or 2^60 bytes,57
bedighting,decorate,56
psilotatae,"whisk ferns; comprising the family Psilotaceae or Psilotatae: vascular plants with no roots, partial if any leaf differentiation, and rudimentary spore sacs",56
phlebotomizes,draw blood,56
wedeled,"ski, alternating directions",56
inhumanest,without compunction or human feeling,56
triostium,genus of Asiatic and North American herbs: feverroot,56
jocundest,full of or showing high-spirited merriment; ; - Wordsworth,56
etherises,anesthetize with ether,56
anagrammatises,read letters out of order to discover a hidden meaning,56
iridoncus,swelling of the iris of the eye,55
capsulises,enclose in a capsule,55
embrangles,make more complicated or confused through entanglements,55
telepathizes,communicate nonverbally by telepathy,54
carposporous,having carpospores,54
tichodrome,crimson-and-grey songbird that inhabits town walls and mountain cliffs of southern Eurasia and northern Africa,54
unforethoughtful,lacking forethought,54
jewbush,low tropical American shrub having powerful emetic properties,54
hyperlipoidaemia,presence of excess lipids in the blood,53
eightvo,the size of a book whose pages are made by folding a sheet of paper three times to form eight leaves,53
basifies,turn basic and less acidic,53
secernate,mark as different,53
footslogs,"walk heavily and firmly, as when weary, or through mud",53
hygienise,make sanitary by cleaning or sterilizing,52
harlequining,variegate with spots or marks,52
unitises,divide (bulk material) and process as units,52
voltarean,in the manner of Voltaire,52
mayidism,a disease caused by deficiency of niacin or tryptophan (or by a defect in the metabolic conversion of tryptophan to niacin); characterized by gastrointestinal disturbances and erythema and nervous or mental disorders; may be caused by malnutrition or alcoholism or other nutritional impairments,52
theologiser,someone who is learned in theology or who speculates about theology,51
tribulates,oppress or trouble greatly,51
detribalises,cause members of a tribe to lose their cultural identity,51
mongrelises,cause to become a mongrel,51
winteriest,characteristic of or occurring in winter,51
chichiest,affectedly trendy and fashionable,51
seasicker,experiencing motion sickness,51
telepathising,communicate nonverbally by telepathy,50
clinocephalism,a congenital defect in which the top of the head is depressed (concave instead of convex),50
displumes,"strip of honors, possessions, or attributes",50
onomancer,one who practices onomancy,50
scranches,make a crushing noise,50
floodhead,a wall of water rushing ahead of the flood,49
creashak,evergreen mat-forming shrub of North America and northern Eurasia having small white flowers and red berries; leaves turn red in autumn,49
vitriolled,expose to the effects of vitriol or injure with vitriol,49
imminentness,the state of being imminent and liable to happen soon,49
mundanest,found in the ordinary course of events; ; ; - Anita Diamant,49
unpermissiveness,a lack of permissiveness or indulgence and a tendency to confine behavior within certain specified limits,49
uptighter,being in a tense state,49
humidest,containing or characterized by a great deal of water vapor,49
tabularises,arrange or enter in tabular form,49
burglarises,commit a burglary; enter and rob a dwelling,48
discasing,get undressed,48
carnalises,debase through carnal gratification,48
frontstall,medieval plate armor to protect a horse's head,48
sailplaned,fly a plane without an engine,48
nauseatingness,extreme unpalatability to the mouth,47
unappetizingness,the property of spoiling the appetite,47
spicemill,a mill for grinding spices,47
obeser,excessively fat,47
waggonwright,a wagon maker,47
atrophedema,"recurrent large circumscribed areas of subcutaneous edema; onset is sudden and it disappears within 24 hours; seen mainly in young women, often as an allergic reaction to food or drugs",47
mailsorter,a sorter for sorting mail according to the address,47
ortygan,any of several East Indian birds,47
rotundest,spherical in shape,47
terrietia,"small genus of timber trees of eastern Asia, Australasia and tropical Africa that form large buttresses",46
religiousism,exaggerated or affected piety and religious zeal,46
yanquapin,water lily of eastern North America having pale yellow blossoms and edible globular nutlike seeds,46
tunaburger,a sandwich that resembles a hamburger but made with tuna instead of beef,46
diabolises,turn into a devil or make devilish,46
polyplacophore,primitive elongated bilaterally symmetrical marine mollusk having a mantle covered with eight calcareous plates,45
crocolite,a rare lead chromite mineral that forms bright orange crystals,45
yauped,emit long loud cries,45
bespeckles,mark with small spots,44
mussitated,talk indistinctly; usually in a low voice,44
holeyest,allowing passage in and out,44
discerping,divide into pieces,44
clareting,drink claret,43
putrider,of or relating to or attended by putrefaction,43
keratonosus,any disease of the cornea,43
wrawls,"cry loudly, as of animals",43
meerestone,an old term for a landmark that consisted of a pile of stones surmounted by an upright slab,43
colourises,add color to,42
mussitating,talk indistinctly; usually in a low voice,42
gynaeolatry,the worship of women,42
arterialises,change venous blood into arterial blood,42
unsubtlest,lacking subtlety; obvious,41
aquilege,a plant of the genus Aquilegia having irregular showy spurred flowers; north temperate regions especially mountains,41
corakan,"East Indian cereal grass whose seed yield a somewhat bitter flour, a staple in the Orient",41
disforests,remove the trees from,41
quetching,"express complaints, discontent, displeasure, or unhappiness",40
jaggiest,having an irregularly notched or toothed margin as though gnawed,40
