lemma,definition,count
armin,German hero; leader at the battle of Teutoburger Wald in AD 9 (circa 18 BC - AD 19),1432
wyler,United States filmmaker (1902-1981),1432
octave,a feast day and the seven days following it,1432
grope,feel about uncertainly or blindly,1432
upstart,an arrogant or presumptuous person,1432
skimmed,travel on the surface of water,1432
zimbabwe,a landlocked republic in south central Africa formerly called Rhodesia; achieved independence from the United Kingdom in 1980,1432
capricious,changeable,1432
remover,a solvent that removes a substance (usually from a surface),1432
mingling,the action of people mingling and coming into contact,1431
noblest,impressive in appearance,1431
obscured,make less visible or unclear,1431
probate,a judicial certificate saying that a will is genuine and conferring on the executors the power to administer the estate,1431
reformation,improvement (or an intended improvement) in the existing form or condition of institutions or practices etc.; intended to make a striking change for the better in social or political or religious affairs,1431
derive,reason by deduction; establish by deduction,1430
whammy,a serious or devastating setback,1430
lividity,a state of fury so great the face becomes discolored,1430
sanctimonious,excessively or hypocritically pious,1430
baroque,having elaborate symmetrical ornamentation; -William Dean Howells,1430
enhancing,increase,1429
racquetball,the ball used in playing the game of racquetball,1429
lodger,a tenant in someone's house,1429
gael,a Gaelic-speaking Celt in Ireland or Scotland or the Isle of Man,1429
cheaply,in a stingy manner,1429
snooty,(used colloquially) overly conceited or arrogant; -Laurent Le Sage,1429
dissected,cut open or cut apart,1429
toothed,having teeth especially of a certain number or type; often used in combination,1428
incoherent,without logical or meaningful connection,1428
assessing,"evaluate or estimate the nature, quality, ability, extent, or significance of",1428
leeway,(of a ship or plane) sideways drift,1428
dank,unpleasantly cool and humid,1428
laertes,(Greek mythology) the father of Odysseus,1428
infancy,the early stage of growth or development,1427
sleaze,tastelessness by virtue of being cheap and vulgar,1427
evers,United States civil rights worker in Mississippi; was killed by a sniper (1925-1963),1427
futuristic,of or relating to futurism,1427
contemptible,deserving of contempt or scorn,1427
boozing,the act of drinking alcoholic beverages to excess,1427
earplug,an earphone that is inserted into the ear canal,1426
feasting,eating an elaborate meal (often accompanied by entertainment),1426
orca,predatory black-and-white toothed whale with large dorsal fin; common in cold seas,1426
instinctive,unthinking; prompted by (or as if by) instinct,1426
taka,the basic unit of money in Bangladesh; equal to 100 paisa,1426
qualm,uneasiness about the fitness of an action,1426
guppy,small freshwater fish of South America and the West Indies; often kept in aquariums,1426
commenced,take the first step or steps in carrying out an action,1426
vizier,a high official in a Muslim government (especially in the Ottoman Empire),1425
floater,spots before the eyes caused by opaque cell fragments in the vitreous humor and lens,1425
wavy,(of hair) having waves,1425
skittish,unpredictably excitable (especially of horses),1425
particulate,composed of distinct particles,1424
unhinged,disturb in mind or make uneasy or cause to be worried or alarmed,1424
swoon,"pass out from weakness, physical or emotional distress due to a loss of blood supply to the brain",1424
intolerance,impatience with annoyances,1424
pfc,a powerful greenhouse gas emitted during the production of aluminum,1424
balling,form into a ball by winding or rolling,1424
spurt,the occurrence of a sudden discharge (as of liquid),1423
caucus,meet to select a candidate or promote a policy,1423
artistry,a superior skill that you can learn by study and practice and observation,1423
reconstructed,adapted to social or economic change,1423
fonda,United States film actress and daughter of Henry Fonda (born in 1937),1423
scouted,"explore, often with the goal of finding something or somebody",1422
endangerment,a source of danger; a possibility of incurring loss or misfortune,1422
zimmer,a light enclosing framework (trade name Zimmer) with rubber castors or wheels and handles; helps invalids or the handicapped or the aged to walk,1422
persevere,"be persistent, refuse to stop",1422
dissolving,the process of going into solution,1422
complacent,contented to a fault with oneself or one's actions,1422
faithless,"having the character of, or characteristic of, a traitor",1422
doze,sleep lightly or for a short period of time,1422
cleft,a split or indentation in something (as the palate or chin),1421
prevailing,"be larger in number, quantity, power, status or importance",1421
gaffer,an elderly man,1421
molotov,Soviet statesman (1890-1986),1421
substation,a subsidiary station where electricity is transformed for distribution by a low-voltage network,1421
appointing,create and charge with a task or function,1420
siesta,a nap in the early afternoon (especially in hot countries),1420
numbness,partial or total lack of sensation in a part of the body; a symptom of nerve damage or dysfunction,1420
citywide,occurring or extending throughout a city,1419
lovesick,languishing because of love,1419
lukewarm,moderately warm,1419
huffing,an act of forcible exhalation,1419
fabricate,"put together out of artificial or natural components or parts; ; ; He manufactured a popular cereal""",1419
parakeet,any of numerous small slender long-tailed parrots,1419
grandmaster,a player of exceptional or world class skill in chess or bridge,1419
shockingly,extremely,1419
tyrannosaurus,large carnivorous bipedal dinosaur having enormous teeth with knifelike serrations; may have been a scavenger rather than an active predator; later Cretaceous period in North America,1419
restful,affording physical or mental rest,1419
buries,cover from sight,1419
culturally,with regard to a culture,1418
taxing,not easily borne; wearing,1418
displeasure,the feeling of being displeased or annoyed or dissatisfied with someone or something,1418
magellan,Portuguese navigator in the service of Spain; he commanded an expedition that was the first to circumnavigate the world (1480-1521),1418
badgering,the act of harassing someone,1418
router,a worker who routes shipments for distribution and delivery,1418
foundry,factory where metal castings are produced,1418
scotsman,a native or inhabitant of Scotland,1418
futility,uselessness as a consequence of having no practical result,1418
surmise,infer from incomplete evidence,1418
wading,walking with your feet in shallow water,1417
sousa,a United States bandmaster and composer of military marches (1854-1932),1417
oncology,the branch of medicine concerned with the study and treatment of tumors,1417
trespasser,someone who intrudes on the privacy or property of another without permission,1417
magnificence,splendid or imposing in size or appearance,1417
foaming,become bubbly or frothy or foaming,1417
varying,marked by diversity or difference,1417
pediatrics,the branch of medicine concerned with the treatment of infants and children,1417
galahad,(Arthurian legend) the most virtuous knight of the Round Table; was able to see the Holy Grail,1417
obelisk,a stone pillar having a rectangular cross section tapering towards a pyramidal top,1416
clump,a grouping of a number of similar things,1416
desolation,the state of being decayed or destroyed,1416
sonnet,a verse form consisting of 14 lines with a fixed rhyme scheme,1416
constipation,irregular and infrequent or difficult evacuation of the bowels; can be a symptom of intestinal obstruction or diverticulitis,1416
antiseptic,thoroughly clean and free of or destructive to disease-causing organisms,1416
dispel,force to go away; used both with concrete and metaphoric meanings,1416
photocopy,a photographic copy of written or printed or graphic work,1415
ley,a field covered with grass or herbage and suitable for grazing by livestock,1415
prenatal,occurring or existing before birth,1415
musty,covered with or smelling of mold,1415
bedlam,a state of extreme confusion and disorder,1415
debutante,a young woman making her debut into society,1414
foreseeable,capable of being anticipated,1414
intertwined,"spin,wind, or twist together",1414
authorizing,grant authorization or clearance for,1414
crapping,have a bowel movement,1414
circulated,become widely known and passed on,1414
falafel,small croquette of mashed chick peas or fava beans seasoned with sesame seeds,1414
carrion,the dead and rotting body of an animal; unfit for human food,1414
custodial,providing protective supervision; watching over or safeguarding,1414
kilt,a knee-length pleated tartan skirt worn by men as part of the traditional dress in the Highlands of northern Scotland,1413
upscale,appropriate for people with good incomes,1413
allotted,give out,1413
lovelier,appealing to the emotions as well as the eye,1413
fraught,marked by distress,1412
girard,United States financier (born in France) who helped finance the War of 1812 (1750-1831),1412
cleanest,free from dirt or impurities; or having clean habits,1412
saboteur,someone who commits sabotage or deliberately causes wrecks,1412
synonymous,(of words) meaning the same or nearly the same,1412
smoldering,burn slowly and without a flame,1412
originality,the ability to think and act independently,1411
scarab,scarabaeid beetle considered divine by ancient Egyptians,1411
rallied,gather,1411
ballgame,a particular situation that is radically different from the preceding situation,1411
backgammon,a board game for two players; pieces move according to throws of the dice,1410
referendum,a legislative act is referred for final approval to a popular vote by the electorate,1410
ashram,a place of religious retreat modeled after the Indian ashram,1410
assessed,"evaluate or estimate the nature, quality, ability, extent, or significance of",1410
provost,a high-ranking university administrator,1410
guile,shrewdness as demonstrated by being skilled in deception,1410
apothecary,a health professional trained in the art of preparing and dispensing drugs,1410
discredited,cause to be distrusted or disbelieved,1410
brill,European food fish,1409
taut,pulled or drawn tight,1409
apartheid,a social policy or racial segregation involving political and economic and legal discrimination against people who are not Whites; the former official policy in South Africa,1409
swordfish,flesh of swordfish usually served as steaks,1408
squabble,a quarrel about petty points,1408
millionth,"position 1,000,000 in a countable series of things",1408
deafening,loud enough to cause (temporary) hearing loss,1408
circumcision,(Roman Catholic Church and Anglican Church) feast day celebrating the circumcision of Jesus; celebrated on January 1st,1408
residing,make one's home in a particular place or community,1408
stunk,be extremely bad in quality or in one's performance,1408
plummet,drop sharply,1407
wily,marked by skill in deception,1407
leto,wife or mistress of Zeus and mother of Apollo and Artemis in ancient mythology; called Latona in Roman mythology,1407
obscenity,the trait of behaving in an obscene manner,1407
pindar,Greek lyric poet remembered for his odes (518?-438? BC),1407
windpipe,membranous tube with cartilaginous rings that conveys inhaled air from the larynx to the bronchi,1407
keepsake,something of sentimental value,1407
compiling,the act of compiling (as into a single book or file or list),1407
undecided,not brought to a conclusion; subject to further thought,1407
introduces,cause to come to know personally,1407
sincerest,open and genuine; not deceitful,1407
foreskin,a fold of skin covering the tip of the clitoris,1406
mus,type genus of the Muridae: common house mice; the tips of the upper incisors have a square notch,1406
houseboat,a barge that is designed and equipped for use as a dwelling,1406
anon,at another time,1406
stipend,a sum of money allotted on a regular basis; usually for some specific purpose,1405
hustled,cause to move furtively and hurriedly,1405
marconi,Italian electrical engineer who invented wireless telegraphy and in 1901 transmitted radio signals across the Atlantic Ocean (1874-1937),1404
swordsmanship,skill in fencing,1404
shaven,having the beard or hair cut off close to the skin,1404
c.o.d.,collecting the charges upon delivery,1404
inanimate,belonging to the class of nouns denoting nonliving things,1404
obstruct,hinder or prevent the progress or accomplishment of,1403
uninterrupted,having undisturbed continuity,1403
jesuit,a member of the Jesuit order,1403
comprised,be composed of,1403
alters,cause to change; make different; cause a transformation,1403
burro,small donkey used as a pack animal,1403
bossing,raise in a relief,1403
hogg,Scottish writer of rustic verse (1770-1835),1402
ola,leaf or strip from a leaf of the talipot palm used in India for writing paper,1402
mojave,a member of the North American Indian people formerly living in the Colorado river valley in Arizona and Nevada and California,1402
jinxed,cast a spell over someone or something; put a hex on someone or something,1402
chucking,throw carelessly,1402
cleverer,showing self-interest and shrewdness in dealing with others,1402
peyote,a small spineless globe-shaped cactus; source of mescal buttons,1402
reptilian,"any cold-blooded vertebrate of the class Reptilia including tortoises, turtles, snakes, lizards, alligators, crocodiles, and extinct forms",1401
courted,make amorous advances towards,1401
westward,toward the west,1401
ruffian,a cruel and brutal fellow,1401
silvery,resembling or reminiscent of silver,1401
kike,(ethnic slur) offensive term for a Jew,1401
psalm,one of the 150 lyrical poems and prayers that comprise the Book of Psalms in the Old Testament; said to have been written by David,1401
vexed,"cause annoyance in; disturb, especially by minor irritations",1400
clocking,the time taken to traverse a measured course,1400
glutton,a person who is devoted to eating and drinking to excess,1400
breasted,meet at breast level,1400
consisted,originate (in),1400
anaconda,large arboreal boa of tropical South America,1400
turtleneck,a sweater or jersey with a high close-fitting collar,1400
starkey,rock star and drummer for the Beatles (born in 1940),1400
tenement,a run-down apartment house barely meeting minimal standards,1399
bloodstain,a discoloration caused by blood,1399
gobbling,eat hastily without proper chewing,1399
reared,"stand up on the hind legs, of quadrupeds",1399
economical,using the minimum of time or resources necessary for effectiveness,1399
awkwardness,unskillfulness resulting from a lack of training,1399
catholicism,the beliefs and practices of a Catholic Church,1399
checkered,mark into squares or draw squares on; draw crossed lines on,1399
looter,someone who takes spoils or plunder (as in war),1399
crossover,the interchange of sections between pairing homologous chromosomes during the prophase of meiosis,1398
agha,title for a civil or military leader (especially in Turkey),1398
legitimately,in a manner acceptable to common custom,1398
tidied,put (things or places) in order,1398
vocalist,a person who sings,1398
bludgeoned,overcome or coerce as if by using a heavy club,1397
gd,a nerve agent easily absorbed into the body; a lethal cholinesterase inhibitor that is highly toxic when inhaled,1397
pseudonym,a fictitious name used when the person performs a particular social role,1397
inducing,act of bringing about a desired result,1397
frick,United States industrialist who amassed a fortune in the steel industry (1849-1919),1397
importing,the commercial activity of buying and bringing in goods from a foreign country,1396
speer,German Nazi architect who worked for Hitler (1905-1981),1396
allocated,distribute according to a plan or set apart for a special purpose,1396
borscht,a Russian or Polish soup usually containing beet juice as a foundation,1396
crabby,annoyed and irritable,1396
splint,a thin sliver of wood,1396
wimpy,weak and ineffectual,1396
incorrectly,in an incorrect manner,1396
moll,the girlfriend of a gangster,1396
tho,a branch of the Tai languages,1395
sweated,excrete perspiration through the pores in the skin,1395
embezzling,appropriate (as property entrusted to one's care) fraudulently to one's own use,1395
strewn,spread by scattering ( is archaic),1394
dutiful,willingly obedient out of a sense of duty and respect,1394
sumerian,a member of a people who inhabited ancient Sumer,1394
fatten,make fat or plump,1394
cleanly,in an adroit manner,1394
sappy,"ludicrous, foolish",1394
tethered,tie with a tether,1394
solvent,a liquid substance capable of dissolving other substances,1393
milked,take milk from female mammals,1393
mutate,undergo mutation,1393
moderately,to a moderately sufficient extent or degree,1393
diligently,with diligence; in a diligent manner,1393
lat,a broad flat muscle on either side of the back,1393
akin,similar in quality or character,1393
toner,a solution containing chemicals that can change the color of a photographic print,1393
dupe,fool or hoax,1393
creeped,move slowly; in the case of people or animals with the body near the ground,1392
yukon,a North American river that flows westward from the Yukon Territory through central Alaska to the Bering Sea,1392
annoyance,the psychological state of being irritated or annoyed,1392
consolidate,unite into one,1392
pollack,United States filmmaker (born in 1934),1392
nome,a town in western Alaska on the southern coast of the Seward Peninsula; an important center of an Alaskan gold rush at the beginning of the 20th century,1392
vaseline,a trademarked brand of petroleum jelly,1391
origami,"the Japanese art of folding paper into shapes representing objects (e.g., flowers or birds)",1391
argo,formerly a large constellation in the southern hemisphere between Canis Major and the Southern Cross; now divided into Carina and Pyxis and Puppis and Vela,1391
directional,relating to or indicating directions in space,1391
ventricle,one of four connected cavities in the brain; is continuous with the central canal of the spinal cord and contains cerebrospinal fluid,1390
unsupervised,not supervised or under constant observation,1389
jumble,a confused multitude of things,1389
molding,the act of creating something by casting it in a mold,1389
christen,administer baptism to,1389
amazement,the feeling that accompanies something extremely surprising,1389
bestest,(superlative of `good') having the most positive qualities,1389
swerved,turn sharply; change direction abruptly,1388
slowest,not moving quickly; taking a comparatively long time,1388
retaining,hold back within,1388
squabbling,argue over petty things,1388
converging,the act of converging (coming closer),1388
v.p.,an executive officer ranking immediately below a president; may serve in the president's place under certain circumstances,1388
nicker,the characteristic sounds made by a horse,1388
parasitic,relating to or caused by parasites,1388
guardianship,attention and management implying responsibility for safety,1388
playhouse,plaything consisting of a small model of a house that children can play inside of,1387
characterize,describe or portray the character or the qualities or peculiarities of,1387
aiken,United States writer (1889-1973),1387
southerner,an American who lives in the South,1387
inconspicuous,not prominent or readily noticeable,1387
traverse,travel across or pass over,1387
knapsack,a bag carried by a strap on your back or shoulder,1387
endures,put up with something or somebody unpleasant,1387
impunity,exemption from punishment or loss,1386
gulag,a Russian prison camp for political prisoners,1386
vas,a tube in which a body fluid circulates,1386
unknowingly,without knowledge or intention,1386
lind,Swedish soprano who toured the United States under the management of P. T. Barnum (1820-1887),1386
steeple,a tall tower that forms the superstructure of a building (usually a church or temple) and that tapers to a point at the top,1386
rotor,the rotating armature of a motor or generator,1386
wylie,United States poet (1885-1928),1386
hounded,pursue or chase relentlessly,1386
splutter,the noise of something spattering or sputtering explosively,1386
overzealous,marked by excessive enthusiasm for and intense devotion to a cause or idea,1385
lansing,capital of the state of Michigan; located in southern Michigan on the Grand River,1385
khaki,of a yellowish brown color,1385
gooder,having desirable or positive qualities especially those suitable for a thing specified,1385
bruges,a city in northwestern Belgium that is connected by canal to the North Sea; in the 13th century it was a leading member of the Hanseatic League; the old city (known as the City of Bridges) is a popular tourist attraction,1385
spatula,a turner with a narrow flexible blade,1385
vaporize,kill with or as if with a burst of gunfire or electric current or as if by shooting,1385
laguna,a body of water cut off from a larger body by a reef of sand or coral,1385
memorandum,a written proposal or reminder,1384
alerting,a state of readiness to respond,1384
texan,a native or resident of Texas,1383
straightening,straighten up or out; make straight,1383
underlined,give extra weight to (a communication),1383
justifiable,capable of being justified,1383
forsaking,the act of forsaking,1383
sifting,the act of separating grain from chaff,1383
varys,"become different in some particular way, without permanently losing one's or its former characteristics or essence",1383
pomegranate,shrub or small tree native to southwestern Asia having large red many-seeded fruit,1382
synergy,the working together of two things (muscles or drugs for example) to produce an effect greater than the sum of their individual effects,1382
wisp,a small tuft or lock,1382
invoked,"summon into action or bring into existence, often as if by magic",1382
applesauce,puree of stewed apples usually sweetened and spiced,1381
locus,the scene of any event or action (especially the place of a meeting),1381
nativity,the event of being born,1381
corsica,an island in the Mediterranean; with adjacent islets it constitutes a region of France,1381
beckons,signal with the hands or nod,1381
miri,little known Kamarupan languages,1381
debit,an accounting entry acknowledging sums that are owing,1380
printout,the output of a computer in printed form,1380
adoration,a feeling of profound love and admiration,1380
retires,go into retirement; stop performing one's work or withdraw from one's position,1380
wormwood,any of several low composite herbs of the genera Artemisia or Seriphidium,1380
nunnery,the convent of a community of nuns,1380
evaporated,lose or cause to lose liquid by vaporization leaving a more concentrated residue,1380
predicts,make a prediction about; tell in advance,1379
naga,Kamarupan languages spoken in northeastern India and western Burma,1379
nauseating,upset and make nauseated,1379
workhouse,a poorhouse where able-bodied poor are compelled to labor,1379
sussex,a county in southern England on the English Channel; formerly an Anglo-Saxon kingdom that was captured by Wessex in the 9th century,1379
brownstone,a reddish brown sandstone; used in buildings,1379
nullah,a ravine or gully in southern Asia,1379
pondering,reflect deeply on a subject,1379
shebang,an entire system; used in the phrase `the whole shebang',1379
busier,actively or fully engaged or occupied,1379
callback,a request by the manufacturer of a defective product to return the product (as for replacement or repair),1379
methodist,of or pertaining to or characteristic of the branch of Protestantism adhering to the views of Wesley,1378
pram,a small vehicle with four wheels in which a baby or child is pushed around,1378
pragmatic,concerned with practical matters,1378
oni,the military intelligence agency that provides for the intelligence and counterintelligence and investigative and security requirements of the United States Navy,1378
flintstone,pebbles of flint used in masonry construction,1378
stamping,walk heavily,1377
reiterate,"to say, state, or perform again",1377
decryption,the activity of making clear or converting from code into plain text,1377
scrambler,a rapid mover; someone who scrambles,1377
pollute,make impure,1377
carpentry,the craft of a carpenter: making things out of wood,1376
lally,support column consisting of a steel cylinder filled with concrete,1376
pituitary,the master gland of the endocrine system; located at the base of the brain,1376
labrador,the mainland part of the province of Newfoundland and Labrador in the eastern part of the large Labrador-Ungava Peninsula in northeastern Canada,1376
loosing,grant freedom to; free from confinement,1376
p.e.,the mechanical energy that a body has by virtue of its position; stored energy,1376
tricycle,a vehicle with three wheels that is moved by foot pedals,1376
winkle,small edible marine snail; steamed in wine or baked,1375
undisclosed,not made known,1375
crumbled,fall apart,1375
